,shares
12431,866
12432,788
12433,955
12434,2700
12435,739
12436,1100
12437,847
12438,2900
12439,1500
12440,9800
12441,4900
12442,658
12443,639
12444,2100
12445,2400
12446,2000
12447,522
12448,1000
12449,1400
12450,817
12451,19500
12452,6300
12453,9700
12454,1200
12455,12700
12456,1700
12457,42000
12458,1100
12459,912
12460,1600
12461,833
12462,1000
12463,4000
12464,824
12465,2100
12466,2300
12467,10600
12468,3700
12469,1200
12470,1100
12471,2400
12472,993
12473,909
12474,8200
12475,6000
12476,825
12477,1500
12478,974
12479,1200
12480,24300
12481,1100
12482,1000
12483,11100
12484,1300
12485,1600
12486,1200
12487,874
12488,1300
12489,3100
12490,237
12491,965
12492,4500
12493,4800
12494,12900
12495,1200
12496,2200
12497,1700
12498,1300
12499,942
12500,1500
12501,906
12502,2400
12503,2800
12504,1400
12505,3800
12506,1500
12507,1400
12508,1500
12509,494
12510,733
12511,844
12512,971
12513,16200
12514,566
12515,826
12516,1900
12517,6600
12518,7800
12519,1800
12520,46400
12521,3000
12522,675
12523,1900
12524,1100
12525,840
12526,1200
12527,1600
12528,969
12529,1200
12530,2300
12531,7700
12532,1200
12533,838
12534,3700
12535,18000
12536,2000
12537,3700
12538,9700
12539,3200
12540,1500
12541,3500
12542,1600
12543,10200
12544,1500
12545,1200
12546,597
12547,1700
12548,3300
12549,2900
12550,22300
12551,951
12552,821
12553,1100
12554,2300
12555,2900
12556,1100
12557,861
12558,940
12559,937
12560,2300
12561,4400
12562,2200
12563,4500
12564,794
12565,1800
12566,2800
12567,1500
12568,831
12569,945
12570,1100
12571,2200
12572,2100
12573,771
12574,1000
12575,3200
12576,1800
12577,1200
12578,4200
12579,878
12580,27300
12581,2000
12582,1200
12583,1100
12584,1200
12585,1100
12586,5300
12587,857
12588,940
12589,529
12590,762
12591,2800
12592,1000
12593,845
12594,15800
12595,1400
12596,975
12597,1100
12598,877
12599,10500
12600,15200
12601,1400
12602,558
12603,1300
12604,1100
12605,1200
12606,11400
12607,1000
12608,3700
12609,1700
12610,1300
12611,1200
12612,1400
12613,27600
12614,13500
12615,1700
12616,403
12617,5700
12618,967
12619,1400
12620,1300
12621,1200
12622,923
12623,671
12624,6400
12625,676
12626,1900
12627,922
12628,678
12629,2000
12630,8200
12631,1600
12632,878
12633,123
12634,1300
12635,737
12636,3300
12637,1600
12638,1900
12639,827
12640,986
12641,951
12642,550
12643,1200
12644,1500
12645,1300
12646,1300
12647,1800
12648,2900
12649,11400
12650,5600
12651,867
12652,2800
12653,705
12654,1300
12655,18400
12656,874
12657,498
12658,3200
12659,853
12660,4800
12661,823
12662,3800
12663,1900
12664,20800
12665,2000
12666,6800
12667,1100
12668,896
12669,943
12670,1900
12671,3300
12672,1500
12673,2800
12674,2500
12675,4400
12676,1800
12677,1200
12678,1600
12679,3100
12680,1100
12681,1200
12682,1200
12683,2100
12684,745
12685,4400
12686,681
12687,820
12688,807
12689,776
12690,1800
12691,3500
12692,1200
12693,764
12694,449
12695,916
12696,1200
12697,2200
12698,836
12699,1800
12700,3100
12701,844
12702,25000
12703,1100
12704,1200
12705,1100
12706,1100
12707,659
12708,1100
12709,7100
12710,1100
12711,525
12712,765
12713,798
12714,554
12715,6100
12716,2500
12717,1300
12718,428
12719,958
12720,3200
12721,523
12722,1400
12723,1000
12724,754
12725,2500
12726,969
12727,7900
12728,3200
12729,1000
12730,6700
12731,1600
12732,3600
12733,1000
12734,1500
12735,4900
12736,3500
12737,2900
12738,819
12739,1500
12740,2800
12741,817
12742,1700
12743,994
12744,1800
12745,3600
12746,825
12747,1900
12748,9500
12749,1200
12750,2400
12751,1600
12752,1000
12753,1800
12754,716
12755,1100
12756,3600
12757,6400
12758,1600
12759,554
12760,4400
12761,1500
12762,797
12763,1100
12764,811
12765,860
12766,80
12767,941
12768,837
12769,768
12770,9200
12771,670
12772,1000
12773,3200
12774,20000
12775,9400
12776,4900
12777,2300
12778,943
12779,144
12780,1200
12781,660
12782,2200
12783,1500
12784,863
12785,965
12786,710
12787,461
12788,1600
12789,790
12790,895
12791,1300
12792,565
12793,805
12794,904
12795,939
12796,2300
12797,2300
12798,687
12799,3100
12800,1800
12801,679
12802,854
12803,1700
12804,1700
12805,1100
12806,3600
12807,1900
12808,2000
12809,689
12810,2300
12811,1400
12812,4500
12813,961
12814,1300
12815,11300
12816,7900
12817,2700
12818,1300
12819,461
12820,1700
12821,12800
12822,1700
12823,825
12824,816
12825,1100
12826,687
12827,807
12828,913
12829,1100
12830,3700
12831,5900
12832,861
12833,1600
12834,2200
12835,1300
12836,3500
12837,2600
12838,6800
12839,3800
12840,3500
12841,2200
12842,1000
12843,3200
12844,2300
12845,2800
12846,2500
12847,1100
12848,1100
12849,1500
12850,2200
12851,5100
12852,4100
12853,1700
12854,1300
12855,2300
12856,16800
12857,999
12858,2900
12859,1100
12860,810
12861,1500
12862,1400
12863,795
12864,1300
12865,2400
12866,1900
12867,1200
12868,6600
12869,9600
12870,674
12871,2300
12872,4500
12873,35300
12874,4400
12875,8300
12876,18400
12877,2000
12878,1100
12879,8200
12880,1200
12881,1200
12882,1900
12883,1000
12884,1800
12885,547
12886,1100
12887,1000
12888,460
12889,2900
12890,3500
12891,1900
12892,618
12893,829
12894,10700
12895,61500
12896,3800
12897,3600
12898,4200
12899,2400
12900,5700
12901,1200
12902,1500
12903,5000
12904,3400
12905,1300
12906,2000
12907,1300
12908,1300
12909,2700
12910,1000
12911,1300
12912,2000
12913,1800
12914,787
12915,757
12916,719
12917,6400
12918,926
12919,798
12920,1600
12921,838
12922,924
12923,1000
12924,1800
12925,1700
12926,488
12927,1600
12928,755
12929,1000
12930,724
12931,652
12932,5400
12933,2200
12934,1500
12935,641
12936,842
12937,1200
12938,12400
12939,32000
12940,2600
12941,1400
12942,1600
12943,8400
12944,854
12945,620
12946,1200
12947,2500
12948,887
12949,4700
12950,767
12951,596
12952,627
12953,6600
12954,7300
12955,721
12956,1400
12957,1600
12958,480
12959,1000
12960,1700
12961,2300
12962,1000
12963,4800
12964,6000
12965,1100
12966,804
12967,4300
12968,1400
12969,499
12970,1900
12971,2000
12972,5600
12973,5300
12974,1200
12975,1200
12976,2200
12977,1500
12978,29900
12979,1000
12980,1700
12981,1300
12982,891
12983,2500
12984,1900
12985,456
12986,3400
12987,1800
12988,2400
12989,1400
12990,2600
12991,723
12992,3200
12993,929
12994,720
12995,1100
12996,1900
12997,918
12998,2500
12999,1000
13000,550
13001,4500
13002,917
13003,813
13004,2300
13005,1500
13006,707
13007,3200
13008,1500
13009,1200
13010,3100
13011,700
13012,2500
13013,1400
13014,10500
13015,2600
13016,12700
13017,1000
13018,17300
13019,1700
13020,891
13021,2000
13022,3200
13023,2100
13024,3200
13025,2200
13026,981
13027,988
13028,2000
13029,3800
13030,53800
13031,1700
13032,3300
13033,6300
13034,893
13035,2000
13036,9100
13037,991
13038,787
13039,977
13040,7200
13041,837
13042,12700
13043,2100
13044,5800
13045,815
13046,1200
13047,475
13048,1100
13049,1500
13050,4600
13051,2800
13052,2300
13053,4200
13054,2300
13055,1300
13056,5200
13057,3100
13058,809
13059,1700
13060,3800
13061,1600
13062,1400
13063,803
13064,2700
13065,14800
13066,1300
13067,730
13068,1300
13069,631
13070,1700
13071,2700
13072,813
13073,2000
13074,919
13075,1100
13076,3100
13077,713
13078,927
13079,9000
13080,438
13081,853
13082,997
13083,874
13084,1900
13085,894
13086,9900
13087,925
13088,7200
13089,3900
13090,479
13091,1500
13092,2200
13093,806
13094,1100
13095,1800
13096,9400
13097,10400
13098,7600
13099,678
13100,5700
13101,665
13102,6000
